InstrumentID,TradingDay,UpdateTime,UpdateMillisec,RefUpdateTime,RefUpdateMillisec,LastPrice,Volume,LastVolume,Turnover,LastTurnover,AskPrice5,AskPrice4,AskPrice3,AskPrice2,AskPrice1,BidPrice1,BidPrice2,BidPrice3,BidPrice4,BidPrice5,AskVolume5,AskVolume4,AskVolume3,AskVolume2,AskVolume1,BidVolume1,BidVolume2,BidVolume3,BidVolume4,BidVolume5,OpenInterest,UpperLimitPrice,LowerLimitPrice,HighestPrice,LowestPrice,PreClosePrice
SZ127080,20230619,13:20:57,000,13:20:57,474718,191.89000000,14377095,1330,2628113060.00000000,255238.00000000,192.07800000,192.04100000,192.04000000,192.02800000,192.00000000,191.89000000,191.87800000,191.87400000,191.87000000,191.86400000,320,10,3130,20,2890,200,430,1470,60,60,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:21:00,000,13:21:00,485159,191.73600000,14382935,5840,2629233434.00000000,1120374.00000000,191.85700000,191.85500000,191.84900000,191.84700000,191.84200000,191.73500000,191.72600000,191.72000000,191.71700000,191.71600000,60,70,60,50,10,10,50,10,60,100,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:21:03,000,13:21:03,485446,191.78200000,14384815,1880,2629594178.00000000,360744.00000000,191.95700000,191.93500000,191.91700000,191.91600000,191.90800000,191.78200000,191.77700000,191.77600000,191.77000000,191.76700000,100,300,1240,100,110,50,70,60,100,60,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:21:06,000,13:21:06,497160,191.86400000,14385825,1010,2629787925.00000000,193747.00000000,191.88000000,191.87800000,191.87500000,191.87000000,191.86400000,191.80000000,191.78200000,191.78000000,191.73800000,191.73500000,20,20,60,140,50,30,20,70,100,10,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:21:09,000,13:21:09,485488,191.78300000,14387445,1620,2630098687.00000000,310762.00000000,191.91100000,191.90000000,191.89800000,191.89600000,191.89300000,191.78300000,191.78200000,191.78000000,191.77800000,191.77100000,500,40,20,50,60,40,120,90,60,60,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:21:12,000,13:21:12,473812,191.68800000,14389695,2250,2630530106.00000000,431419.00000000,191.80000000,191.78200000,191.78100000,191.75500000,191.75000000,191.68600000,191.66700000,191.61300000,191.60000000,191.56100000,130,70,160,100,60,50,30,40,310,40,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:21:15,000,13:21:15,494595,191.50000000,14394405,4710,2631432320.00000000,902214.00000000,191.70400000,191.69500000,191.68000000,191.61200000,191.61100000,191.52800000,191.52500000,191.48700000,191.48600000,191.48500000,290,100,160,100,70,240,140,30,30,60,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:21:18,000,13:21:18,486387,191.32800000,14398565,4160,2632228646.00000000,796326.00000000,191.49600000,191.49500000,191.45200000,191.45100000,191.44600000,191.32000000,191.31900000,191.30900000,191.30300000,191.30200000,200,40,160,30,90,140,160,100,140,110,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:21:21,000,13:21:21,486711,191.28000000,14400235,1670,2632548125.00000000,319479.00000000,191.31400000,191.30200000,191.29100000,191.26900000,191.26700000,191.20000000,191.17100000,191.11000000,191.10400000,191.10300000,100,40,60,30,60,10,40,20,180,160,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:21:24,000,13:21:24,495948,191.17600000,14404465,4230,2633357448.00000000,809323.00000000,191.28000000,191.26200000,191.25600000,191.25500000,191.20000000,191.17700000,191.17500000,191.17300000,191.17100000,191.11000000,40,60,60,10,30,60,50,140,20,20,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:21:27,000,13:21:27,485660,191.19800000,14405445,980,2633544771.00000000,187323.00000000,191.28000000,191.24800000,191.20000000,191.19900000,191.19800000,191.12100000,191.11900000,191.11000000,191.10300000,191.06300000,50,80,1360,60,60,100,150,480,100,60,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:21:30,000,13:21:30,484770,191.17200000,14408845,3400,2634194658.00000000,649887.00000000,191.20000000,191.19400000,191.17700000,191.17500000,191.17200000,191.06500000,191.06400000,191.05600000,191.03700000,191.02000000,830,10,420,10,20,100,30,60,40,20,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:21:33,000,13:21:33,486487,191.01100000,14410645,1800,2634538655.00000000,343997.00000000,191.13200000,191.12600000,191.12200000,191.12100000,191.04800000,191.01200000,191.01100000,191.01000000,191.00200000,191.00000000,100,40,90,110,30,30,70,730,10,970,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:21:36,000,13:21:36,496495,191.01100000,14412465,1820,2634886437.00000000,347782.00000000,191.17200000,191.17100000,191.12600000,191.12100000,191.06500000,191.01000000,191.00200000,191.00000000,190.99600000,190.90000000,410,200,40,820,100,730,10,980,30,100,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:21:39,000,13:21:39,463185,191.00000000,14415695,3230,2635503330.00000000,616893.00000000,191.04700000,191.04600000,191.01200000,191.01100000,191.00000000,190.92800000,190.92700000,190.92200000,190.91800000,190.91300000,100,110,940,140,440,30,100,40,60,60,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:21:42,000,13:21:42,474210,190.97300000,14416445,750,2635646546.00000000,143216.00000000,190.98700000,190.97900000,190.97400000,190.97300000,190.96800000,190.91800000,190.91300000,190.89300000,190.86300000,190.85100000,70,90,60,50,60,30,60,10,240,120,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:21:45,000,13:21:45,474463,190.92800000,14418185,1740,2635978672.00000000,332126.00000000,190.97900000,190.96000000,190.95700000,190.95000000,190.94800000,190.78600000,190.78500000,190.78000000,190.77900000,190.77700000,90,70,180,30,170,210,60,40,100,30,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:21:48,000,13:21:48,486822,190.93000000,14423045,4860,2636906850.00000000,928178.00000000,191.06500000,191.05400000,191.04700000,191.04000000,191.03900000,191.00000000,190.97300000,190.96800000,190.92800000,190.91800000,240,40,50,60,240,410,110,30,380,190,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:21:51,000,13:21:51,496881,190.80100000,14426565,3520,2637578802.00000000,671952.00000000,191.00400000,190.92800000,190.91800000,190.90200000,190.89200000,190.80200000,190.80100000,190.80000000,190.79700000,190.79600000,160,190,30,60,60,60,80,150,60,390,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:21:54,000,13:21:54,497506,191.01100000,14435405,8840,2639266829.00000000,1688027.00000000,191.17700000,191.17200000,191.12600000,191.12100000,191.11600000,191.01400000,191.01300000,191.01100000,191.01000000,191.00800000,410,70,100,810,60,30,100,510,90,70,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:21:57,000,13:21:57,486142,190.86500000,14437965,2560,2639755710.00000000,488881.00000000,190.99100000,190.98800000,190.98500000,190.98400000,190.97900000,190.84000000,190.81300000,190.80200000,190.80000000,190.79600000,60,200,60,240,60,150,340,150,270,390,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:22:00,000,13:22:00,473889,190.90500000,14440575,2610,2640253948.00000000,498238.00000000,191.03900000,191.01400000,191.01000000,190.99000000,190.98900000,190.89200000,190.80400000,190.80000000,190.79600000,190.79100000,10,80,90,240,100,20,100,290,190,150,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:22:03,000,13:22:03,475424,190.30000000,14449455,8880,2641946523.00000000,1692575.00000000,190.47800000,190.46800000,190.41800000,190.41400000,190.41300000,190.28500000,190.26900000,190.26000000,190.25400000,190.25300000,100,40,50,40,60,60,80,90,70,40,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:22:06,000,13:22:06,483852,190.40400000,14456225,6770,2643236983.00000000,1290460.00000000,190.56300000,190.55900000,190.55800000,190.55500000,190.55400000,190.40400000,190.32500000,190.32400000,190.31500000,190.28400000,160,10,190,110,100,20,180,230,70,180,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:22:09,000,13:22:09,497676,190.46300000,14461345,5120,2644211765.00000000,974782.00000000,190.55400000,190.52100000,190.50000000,190.49900000,190.49800000,190.41300000,190.32900000,190.32800000,190.32400000,190.32200000,180,10,10,40,30,40,30,190,50,60,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:22:12,000,13:22:12,485002,190.36800000,14465905,4560,2645079564.00000000,867799.00000000,190.39200000,190.38400000,190.38000000,190.37600000,190.36800000,190.25300000,190.25100000,190.22500000,190.20000000,190.15100000,50,110,10,50,150,40,60,330,20,160,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:22:15,000,13:22:15,486325,190.46300000,14472345,6440,2646305328.00000000,1225764.00000000,190.80200000,190.69000000,190.68700000,190.68600000,190.51600000,190.44500000,190.44400000,190.44300000,190.44000000,190.42100000,20,100,180,160,30,30,150,20,210,10,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:22:18,000,13:22:18,487498,190.36800000,14477605,5260,2647307075.00000000,1001747.00000000,190.51300000,190.50500000,190.49500000,190.49300000,190.48700000,190.39200000,190.36800000,190.34600000,190.34500000,190.33700000,40,20,10,40,80,30,130,150,60,180,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:22:21,000,13:22:21,487128,190.51600000,14481465,3860,2648042014.00000000,734939.00000000,190.70600000,190.70500000,190.70200000,190.69000000,190.59700000,190.51600000,190.49800000,190.47500000,190.46300000,190.41300000,160,180,240,50,100,240,10,140,10,630,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:22:24,000,13:22:24,485806,190.44500000,14483395,1930,2648409620.00000000,367606.00000000,190.56300000,190.56000000,190.55800000,190.55700000,190.55600000,190.44500000,190.42200000,190.42100000,190.41600000,190.41300000,40,80,160,50,30,40,40,20,100,630,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:22:27,000,13:22:27,485026,190.80000000,14486465,3070,2648994555.00000000,584935.00000000,190.78200000,190.75600000,190.75500000,190.75100000,190.75000000,190.59800000,190.59700000,190.55500000,190.55400000,190.55000000,120,110,370,100,100,40,310,20,190,1130,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
SZ127080,20230619,13:22:30,000,13:22:30,486211,190.51300000,14489035,2570,2649484272.00000000,489717.00000000,190.62600000,190.62500000,190.62200000,190.62100000,190.62000000,190.51600000,190.51300000,190.49900000,190.49800000,190.48700000,20,160,180,130,60,40,260,10,150,180,0,202.79800000,135.19800000,193.50000000,169.00000000,168.99800000
